cls,xref
DOID:11747,SNOMEDCT_2010_1_31:94126000
DOID:11747,UMLS_CUI:C0153584
DOID:11747,SNOMEDCT_2010_1_31:154527005
DOID:11747,UMLS_CUI:C0153577
DOID:11747,SNOMEDCT_2010_1_31:188206003
DOID:11747,SNOMEDCT_2010_1_31:269601002
DOID:11747,ICD9CM:183
DOID:11747,SNOMEDCT_2010_1_31:188201008
DOID:11747,SNOMEDCT_2010_1_31:428322007
DOID:11747,SNOMEDCT_2010_1_31:190123001
DOID:4777,UMLS_CUI:C0546345
DOID:4777,NCI:C35706
DOID:2785,UMLS_CUI:C0010964
DOID:2785,NCI:C75012
DOID:2785,MSH:D003616
DOID:2785,SNOMEDCT_2010_1_31:14447001
DOID:2785,SNOMEDCT_2010_1_31:204063009
DOID:2785,OMIM:220200
DOID:13910,MSH:D003117
DOID:13910,UMLS_CUI:C0155015
DOID:13910,ICD9CM:368.51
DOID:13910,SNOMEDCT_2010_1_31:51445007
DOID:0060207,OMIM:614373
DOID:5792,UMLS_CUI:C1333982
DOID:5792,NCI:C7093
DOID:12072,UMLS_CUI:C0152163
DOID:12072,SNOMEDCT_2010_1_31:335002
DOID:12072,ICD9CM:537.81
DOID:7750,UMLS_CUI:C1332186
DOID:7750,NCI:C9372
DOID:5823,UMLS_CUI:C1332979
DOID:5823,NCI:C5165
DOID:5022,UMLS_CUI:C1332222
DOID:5022,NCI:C27922
DOID:5430,UMLS_CUI:C1334266
DOID:5430,NCI:C27880
DOID:1540,UMLS_CUI:C0153653
DOID:1540,SNOMEDCT_2010_1_31:127020005
DOID:1540,SNOMEDCT_2010_1_31:255037004
DOID:1540,NCI:C3313
DOID:1540,OMIM:608266
DOID:1540,MSH:D010282
DOID:1540,SNOMEDCT_2010_1_31:363481002
DOID:1540,UMLS_CUI:C0030521
DOID:1540,UMLS_CUI:C0687150
DOID:1540,SNOMEDCT_2010_1_31:93943008
DOID:3649,OMIM:312170
DOID:3649,MSH:D015325
DOID:3649,SNOMEDCT_2010_1_31:190761008
DOID:3649,SNOMEDCT_2010_1_31:124160001
DOID:3649,UMLS_CUI:C0034345
DOID:3649,SNOMEDCT_2010_1_31:46683007
DOID:9910,UMLS_CUI:C0155069
DOID:9910,ICD9CM:370.03
DOID:9910,SNOMEDCT_2010_1_31:193761009
DOID:9910,SNOMEDCT_2010_1_31:7426009
DOID:259,UMLS_CUI:C0156568
DOID:259,SNOMEDCT_2010_1_31:18119004
DOID:259,ICD9CM:637.60
DOID:259,ICD9CM:637.6
DOID:920,UMLS_CUI:C1332971
DOID:920,NCI:C27368
DOID:5401,NCI:C4155
DOID:5401,UMLS_CUI:C0334321
DOID:5401,SNOMEDCT_2010_1_31:26638004
DOID:3914,UMLS_CUI:C0346170
DOID:3914,SNOMEDCT_2010_1_31:119421006
DOID:3914,NCI:C4511
DOID:8544,SNOMEDCT_2010_1_31:154989001
DOID:8544,SNOMEDCT_2010_1_31:192735003
DOID:8544,SNOMEDCT_2010_1_31:155062000
DOID:8544,SNOMEDCT_2010_1_31:154991009
DOID:8544,SNOMEDCT_2010_1_31:193054000
DOID:8544,ICD9CM:780.71
DOID:8544,SNOMEDCT_2010_1_31:247372003
DOID:8544,SNOMEDCT_2010_1_31:267683005
DOID:8544,SNOMEDCT_2010_1_31:52702003
DOID:8544,NCI:C3037
DOID:8544,SNOMEDCT_2010_1_31:51771007
DOID:8544,SNOMEDCT_2010_1_31:271798008
DOID:8544,MSH:D015673
DOID:8544,SNOMEDCT_2010_1_31:267684004
DOID:8544,UMLS_CUI:C0015674
DOID:8544,ICD10CM:R53.82
DOID:11246,SNOMEDCT_2010_1_31:34417008
DOID:11246,UMLS_CUI:C0158992
DOID:11246,ICD9CM:776.2
DOID:3521,UMLS_CUI:C0220645
DOID:3521,NCI:C7715
DOID:8632,UMLS_CUI:C1335372
DOID:8632,UMLS_CUI:C1334457
DOID:8632,UMLS_CUI:C1333776
DOID:8632,SNOMEDCT_2010_1_31:255115008
DOID:8632,SNOMEDCT_2010_1_31:109385007
DOID:8632,UMLS_CUI:C1332265
DOID:8632,SNOMEDCT_2010_1_31:109388009
DOID:8632,UMLS_CUI:C0346935
DOID:8632,SNOMEDCT_2010_1_31:109390005
DOID:8632,UMLS_CUI:C0346936
DOID:8632,SNOMEDCT_2010_1_31:188775002
DOID:8632,SNOMEDCT_2010_1_31:188483007
DOID:8632,UMLS_CUI:C0153562
DOID:8632,UMLS_CUI:C0153564
DOID:8632,UMLS_CUI:C0153565
DOID:8632,UMLS_CUI:C0153563
DOID:8632,SNOMEDCT_2010_1_31:188144002
DOID:8632,SNOMEDCT_2010_1_31:188029000
DOID:8632,SNOMEDCT_2010_1_31:190112000
DOID:8632,OMIM:148000
DOID:8632,ICD9CM:176
DOID:8632,ICD9CM:176.9
DOID:8632,SNOMEDCT_2010_1_31:109391009
DOID:8632,SNOMEDCT_2010_1_31:154604006
DOID:8632,SNOMEDCT_2010_1_31:109386008
DOID:8632,SNOMEDCT_2010_1_31:49937004
DOID:8632,UMLS_CUI:C0036220
DOID:8632,UMLS_CUI:C1334318
DOID:8632,UMLS_CUI:C1335509
DOID:8632,MSH:D012514
DOID:8632,MSH:C538559
DOID:8632,UMLS_CUI:C1332847
DOID:8632,UMLS_CUI:C0153560
DOID:8632,SNOMEDCT_2010_1_31:109387004
DOID:8632,UMLS_CUI:C1333744
DOID:8632,UMLS_CUI:C0153561
DOID:8632,UMLS_CUI:C1333453
DOID:8632,SNOMEDCT_2010_1_31:255114007
DOID:8632,NCI:C9087
DOID:11720,ORDO:5448
DOID:11720,OMIM:614065
DOID:11720,OMIM:607569
DOID:11720,ORDO:399096
DOID:11720,OMIM:160500
DOID:11720,MSH:D049310
DOID:11720,OMIM:254130
DOID:11720,ORDO:59135
DOID:11720,OMIM:613319
DOID:11720,OMIM:610099
DOID:11720,ORDO:63273
DOID:11720,ORDO:399086
DOID:11720,NCI:C84675
DOID:11720,OMIM:614321
DOID:11720,OMIM:606768
DOID:11720,OMIM:160300
DOID:11720,UMLS_CUI:C0751336
DOID:11720,SNOMEDCT_2010_1_31:58795000
DOID:11720,OMIM:613318
DOID:429,UMLS_CUI:C0018414
DOID:429,NCI:C84743
DOID:429,MSH:D006175
DOID:10835,UMLS_CUI:C0156315
DOID:10835,SNOMEDCT_2010_1_31:7864001
DOID:10835,ICD9CM:608.84
DOID:11147,UMLS_CUI:C0157299
DOID:11147,ICD9CM:663.6
DOID:13482,UMLS_CUI:C0085261
DOID:13482,OMIM:176920
DOID:13482,SNOMEDCT_2010_1_31:23150001
DOID:13482,MSH:D016715
DOID:13482,NCI:C85032
DOID:13482,SNOMEDCT_2010_1_31:394527003
DOID:4585,UMLS_CUI:C1335713
DOID:4585,NCI:C5312
DOID:10237,MSH:D010386
DOID:10237,SNOMEDCT_2010_1_31:126644004
DOID:10237,UMLS_CUI:C0030793
DOID:10718,SNOMEDCT_2010_1_31:58265007
DOID:10718,ICD9CM:007.1
DOID:10718,MSH:D005873
DOID:10718,UMLS_CUI:C0017536
DOID:10718,SNOMEDCT_2010_1_31:10679007
DOID:10718,SNOMEDCT_2010_1_31:186124000
DOID:10718,SNOMEDCT_2010_1_31:154275004
DOID:10718,SNOMEDCT_2010_1_31:266176008
DOID:10718,SNOMEDCT_2010_1_31:266075009
DOID:8122,UMLS_CUI:C1335974
DOID:8122,NCI:C27542
DOID:5395,UMLS_CUI:C0854486
DOID:5395,NCI:C8388
DOID:4468,NCI:C4072
DOID:4468,UMLS_CUI:C0334322
DOID:4468,SNOMEDCT_2010_1_31:2221008
DOID:4468,MSH:D008649
DOID:4468,SNOMEDCT_2010_1_31:30546008
DOID:4468,SNOMEDCT_2010_1_31:189861007
DOID:4468,SNOMEDCT_2010_1_31:80727009
DOID:4468,SNOMEDCT_2010_1_31:189633003
DOID:4468,UMLS_CUI:C0025490
DOID:4468,UMLS_CUI:C0206681
DOID:8919,UMLS_CUI:C0153806
DOID:8919,SNOMEDCT_2010_1_31:94712003
DOID:8919,SNOMEDCT_2010_1_31:188624009
DOID:8919,ICD9CM:202.15
DOID:10325,SNOMEDCT_2010_1_31:196010000
DOID:10325,MSH:D012829
DOID:10325,NCI:C3369
DOID:10325,UMLS_CUI:C0037116
DOID:10325,ICD9CM:502
DOID:10325,SNOMEDCT_2010_1_31:155590008
DOID:10325,SNOMEDCT_2010_1_31:805002
DOID:14448,OMIM:233420
DOID:14448,OMIM:300018
DOID:14448,OMIM:400044
DOID:14448,OMIM:613080
DOID:14448,OMIM:154230
DOID:14448,SNOMEDCT_2010_1_31:95218005
DOID:14448,UMLS_CUI:C0018054
DOID:14448,MSH:D006061
DOID:14448,OMIM:612965
DOID:14448,OMIM:613762
DOID:14448,OMIM:614279
DOID:2588,UMLS_CUI:C0866113
DOID:2588,NCI:C35537
DOID:14669,UMLS_CUI:C0220659
DOID:14669,OMIM:614613
DOID:14669,OMIM:101800
DOID:14669,MSH:C538179
DOID:14669,SNOMEDCT_2010_1_31:66758006
DOID:12332,UMLS_CUI:C0018931
DOID:12332,MSH:D006398
DOID:12332,SNOMEDCT_2010_1_31:66259004
DOID:370,UMLS_CUI:C0496838
DOID:370,NCI:C4768
DOID:14276,SNOMEDCT_2010_1_31:239960007
DOID:14276,MSH:D019534
DOID:14276,UMLS_CUI:C0376685
DOID:14276,SNOMEDCT_2010_1_31:202849001
DOID:14276,SNOMEDCT_2010_1_31:366831005
DOID:14276,SNOMEDCT_2010_1_31:128498000
DOID:14276,SNOMEDCT_2010_1_31:202851002
DOID:14757,MSH:C536196
DOID:14757,UMLS_CUI:C0268337
DOID:14757,SNOMEDCT_2010_1_31:30652003
DOID:14757,OMIM:130020
DOID:2734,OMIM:124200
DOID:2734,SNOMEDCT_2010_1_31:268355000
DOID:2734,NCI:C84665
DOID:2734,SNOMEDCT_2010_1_31:48611009
DOID:2734,UMLS_CUI:C0022595
DOID:2734,SNOMEDCT_2010_1_31:205582000
DOID:2734,SNOMEDCT_2010_1_31:157017000
DOID:2734,MSH:D007644
DOID:2734,SNOMEDCT_2010_1_31:240633005
DOID:1255,UMLS_CUI:C0040947
DOID:1255,MSH:D014252
DOID:14159,MSH:D006849
DOID:14159,SNOMEDCT_2010_1_31:230746009
DOID:14159,UMLS_CUI:C0549423
DOID:14159,ICD9CM:331.4
DOID:271,UMLS_CUI:C0238246
DOID:271,SNOMEDCT_2010_1_31:93469006
DOID:271,SNOMEDCT_2010_1_31:235879002
DOID:271,NCI:C3869
DOID:599,NCI:C35284
DOID:599,SNOMEDCT_2010_1_31:54587008
DOID:599,SNOMEDCT_2010_1_31:192396001
DOID:599,OMIM:608251
DOID:599,UMLS_CUI:C0236801
DOID:8938,ICD9CM:200.02
DOID:8938,SNOMEDCT_2010_1_31:95226002
DOID:8938,UMLS_CUI:C0153697
DOID:8938,SNOMEDCT_2010_1_31:188490002
DOID:1343,NCI:C26904
DOID:1343,SNOMEDCT_2010_1_31:31822004
DOID:1343,SNOMEDCT_2010_1_31:154388003
DOID:1343,MSH:D014526
DOID:1343,UMLS_CUI:C0311389
DOID:1343,ICD9CM:597.80
DOID:1343,UMLS_CUI:C0041976
DOID:1343,SNOMEDCT_2010_1_31:84619001
DOID:1343,SNOMEDCT_2010_1_31:197905005
DOID:1156,SNOMEDCT_2010_1_31:201624004
DOID:1156,UMLS_CUI:C0157852
DOID:1156,UMLS_CUI:C0033802
DOID:1156,SNOMEDCT_2010_1_31:201636005
DOID:1156,SNOMEDCT_2010_1_31:268142006
DOID:1156,SNOMEDCT_2010_1_31:60782007
DOID:1156,NCI:C34955
DOID:1156,SNOMEDCT_2010_1_31:239834007
DOID:1156,SNOMEDCT_2010_1_31:201625003
DOID:1156,SNOMEDCT_2010_1_31:156881000
DOID:1156,MSH:D002805
DOID:2083,UMLS_CUI:C1520095
DOID:2083,NCI:C40316
DOID:6277,UMLS_CUI:C0278862
DOID:6277,NCI:C7909
DOID:706,EFO:0000096
DOID:706,NCI:C27910
DOID:706,UMLS_CUI:C1334633
DOID:9898,UMLS_CUI:C0158168
DOID:9898,SNOMEDCT_2010_1_31:34671005
DOID:9898,SNOMEDCT_2010_1_31:202454002
DOID:9898,SNOMEDCT_2010_1_31:202423001
DOID:9898,ICD9CM:719.20
DOID:9898,SNOMEDCT_2010_1_31:95411002
DOID:9898,ICD9CM:719.2
DOID:10992,UMLS_CUI:C0014077
DOID:10992,OMIM:606752
DOID:10992,MSH:D004684
DOID:10992,ICD10CM:G36.1
DOID:10992,NCI:C84535
DOID:10992,ICD9CM:323.9
DOID:10992,SNOMEDCT_2010_1_31:72986009
DOID:0050445,OMIM:241520
DOID:0050445,MSH:D053098
DOID:0050445,OMIM:193100
DOID:0050445,OMIM:300554
DOID:0050445,OMIM:613312
DOID:0050445,OMIM:307800
DOID:3025,UMLS_CUI:C0206685
DOID:3025,MSH:D018267
DOID:3025,SNOMEDCT_2010_1_31:45410002
DOID:3025,NCI:C3768
DOID:10045,UMLS_CUI:C0334441
DOID:10045,SNOMEDCT_2010_1_31:75931002
DOID:3113,NCI:C2927
DOID:3113,MSH:D002291
DOID:3113,UMLS_CUI:C0007133
DOID:3113,SNOMEDCT_2010_1_31:25910003
DOID:3113,SNOMEDCT_2010_1_31:189562005
DOID:208,UMLS_CUI:C0027672
DOID:208,NCI:C3266
DOID:208,MSH:D009386
DOID:12098,ICD9CM:350.1
DOID:12098,SNOMEDCT_2010_1_31:322769008
DOID:12098,OMIM:190400
DOID:12098,UMLS_CUI:C0040997
DOID:12098,SNOMEDCT_2010_1_31:155066002
DOID:12098,SNOMEDCT_2010_1_31:193090007
DOID:12098,SNOMEDCT_2010_1_31:31681005
DOID:12098,MSH:D014277
DOID:9282,MSH:D009798
DOID:9282,SNOMEDCT_2010_1_31:4210003
DOID:9282,UMLS_CUI:C0028840
DOID:9282,SNOMEDCT_2010_1_31:193536008
DOID:9282,ICD9CM:365.04
DOID:9282,SNOMEDCT_2010_1_31:267721003
DOID:9282,NCI:C3285
DOID:9282,SNOMEDCT_2010_1_31:155121008
DOID:10016,UMLS_CUI:C0025269
DOID:10016,SNOMEDCT_2010_1_31:61530001
DOID:10016,MSH:D018814
DOID:10016,NCI:C3227
DOID:10016,OMIM:162300
DOID:10016,MSH:C537376
DOID:4210,SNOMEDCT_2010_1_31:57606003
DOID:4210,MSH:D008579
DOID:4210,UMLS_CUI:C0431121
DOID:4210,SNOMEDCT_2010_1_31:134213009
DOID:4210,NCI:C4722
DOID:7599,UMLS_CUI:C0279706
DOID:7599,NCI:C7998
DOID:4878,UMLS_CUI:C1333441
DOID:4878,NCI:C5342
DOID:3680,SNOMEDCT_2010_1_31:187657009
DOID:3680,ICD9CM:145
DOID:3680,UMLS_CUI:C0153372
DOID:4111,UMLS_CUI:C1516426
DOID:4111,NCI:C40229
DOID:4966,NCI:C3506
DOID:4966,UMLS_CUI:C0342494
DOID:4966,SNOMEDCT_2010_1_31:237777008
DOID:5118,UMLS_CUI:C1335155
DOID:5118,NCI:C7283
DOID:12111,SNOMEDCT_2010_1_31:190615004
DOID:12111,ICD9CM:264.6
DOID:12111,SNOMEDCT_2010_1_31:4715007
DOID:12111,UMLS_CUI:C0154237
DOID:863,SNOMEDCT_2010_1_31:192641002
DOID:863,SNOMEDCT_2010_1_31:155262005
DOID:863,NCI:C26835
DOID:863,SNOMEDCT_2010_1_31:267679005
DOID:863,UMLS_CUI:C0027765
DOID:863,MSH:D009422
DOID:863,ICD9CM:349.9
DOID:863,SNOMEDCT_2010_1_31:154981003
DOID:863,SNOMEDCT_2010_1_31:118940003
DOID:863,SNOMEDCT_2010_1_31:286946008
DOID:676,UMLS_CUI:C0157917
DOID:676,SNOMEDCT_2010_1_31:75822003
DOID:676,UMLS_CUI:C0409667
DOID:676,SNOMEDCT_2010_1_31:201809006
DOID:676,UMLS_CUI:C0157916
DOID:676,SNOMEDCT_2010_1_31:83793004
DOID:676,ICD9CM:714.31
DOID:676,SNOMEDCT_2010_1_31:7441009
DOID:676,SNOMEDCT_2010_1_31:201799006
DOID:676,UMLS_CUI:C0157918
DOID:676,SNOMEDCT_2010_1_31:201798003
DOID:676,SNOMEDCT_2010_1_31:201803007
DOID:676,SNOMEDCT_2010_1_31:74391003
DOID:9109,UMLS_CUI:C0153804
DOID:9109,SNOMEDCT_2010_1_31:188622008
DOID:9109,SNOMEDCT_2010_1_31:94707004
DOID:9109,ICD9CM:202.13
DOID:1901,UMLS_CUI:C0238519
DOID:1901,NCI:C7737
DOID:5614,SNOMEDCT_2010_1_31:155198005
DOID:5614,ICD9CM:360.9
DOID:5614,ICD9CM:379.90
DOID:5614,ICD9CM:360
DOID:5614,SNOMEDCT_2010_1_31:193316008
DOID:5614,SNOMEDCT_2010_1_31:79517001
DOID:5614,SNOMEDCT_2010_1_31:111509007
DOID:5614,SNOMEDCT_2010_1_31:194183009
DOID:5614,SNOMEDCT_2010_1_31:366261005
DOID:5614,SNOMEDCT_2010_1_31:264555006
DOID:5614,SNOMEDCT_2010_1_31:193265001
DOID:5614,NCI:C26767
DOID:5614,SNOMEDCT_2010_1_31:371405004
DOID:5614,SNOMEDCT_2010_1_31:155101007
DOID:5614,MSH:D005128
DOID:5614,SNOMEDCT_2010_1_31:371409005
DOID:5614,UMLS_CUI:C0015397
DOID:5614,SNOMEDCT_2010_1_31:193266000
DOID:1724,UMLS_CUI:C0013295
DOID:1724,SNOMEDCT_2010_1_31:39755000
DOID:1724,MSH:D004381
DOID:1724,UMLS_CUI:C0010474
DOID:5427,UMLS_CUI:C1336893
DOID:5427,NCI:C7414
DOID:5908,UMLS_CUI:C1336955
DOID:5908,NCI:C6982
DOID:764,ICD9CM:036.41
DOID:764,UMLS_CUI:C0152959
DOID:764,SNOMEDCT_2010_1_31:66704002
DOID:764,SNOMEDCT_2010_1_31:186368007
DOID:3277,SNOMEDCT_2010_1_31:94096009
DOID:3277,SNOMEDCT_2010_1_31:363434003
DOID:3277,UMLS_CUI:C0040116
DOID:3277,NCI:C3412
DOID:3277,UMLS_CUI:C0751552
DOID:3277,SNOMEDCT_2010_1_31:127231009
DOID:3277,MSH:D013953
DOID:0050785,UMLS_CUI:C0393666
DOID:985,UMLS_CUI:C0154344
DOID:985,ICD9CM:295.11
DOID:5515,NCI:C8192
DOID:5515,UMLS_CUI:C0280333
DOID:3365,UMLS_CUI:C0278779
DOID:3365,NCI:C7881
DOID:8476,ICD9CM:040.2
DOID:8476,SNOMEDCT_2010_1_31:41545003
DOID:8476,UMLS_CUI:C0023788
DOID:8476,NCI:C85228
DOID:8476,MSH:D008061
DOID:10290,UMLS_CUI:C1335512
DOID:10290,NCI:C5533
DOID:2425,NCI:C4481
DOID:2425,SNOMEDCT_2010_1_31:254766004
DOID:2425,UMLS_CUI:C0346063
DOID:10584,OMIM:603809
DOID:10584,OMIM:613194
DOID:10584,OMIM:612943
DOID:10584,ICD9CM:362.74
DOID:10584,OMIM:606068
DOID:10584,OMIM:613750
DOID:10584,OMIM:400004
DOID:10584,OMIM:613794
DOID:10584,UMLS_CUI:C0035334
DOID:10584,OMIM:615434
DOID:10584,OMIM:180105
DOID:10584,OMIM:613617
DOID:10584,OMIM:613464
DOID:10584,OMIM:613861
DOID:10584,OMIM:613575
DOID:10584,OMIM:300605
DOID:10584,ICD10CM:H35.5
DOID:10584,OMIM:610359
DOID:10584,OMIM:615233
DOID:10584,OMIM:613810
DOID:10584,OMIM:613827
DOID:10584,NCI:C85045
DOID:10584,OMIM:615922
DOID:10584,OMIM:614180
DOID:10584,SNOMEDCT_2010_1_31:28835009
DOID:10584,OMIM:608380
DOID:10584,OMIM:610282
DOID:10584,OMIM:612712
DOID:10584,OMIM:120970
DOID:10584,OMIM:611131
DOID:10584,OMIM:613801
DOID:10584,OMIM:600132
DOID:10584,OMIM:268025
DOID:10584,OMIM:608133
DOID:10584,OMIM:600852
DOID:10584,ORDO:791
DOID:10584,OMIM:612165
DOID:10584,OMIM:610599
DOID:10584,OMIM:180100
DOID:10584,OMIM:609913
DOID:10584,OMIM:613767
DOID:10584,MSH:D012174
DOID:10584,OMIM:612095
DOID:10584,OMIM:602594
DOID:10584,OMIM:614494
DOID:10584,OMIM:613983
DOID:10584,OMIM:613756
DOID:10584,SNOMEDCT_2010_1_31:155113002
DOID:10584,OMIM:601414
DOID:10584,OMIM:613769
DOID:10584,OMIM:601718
DOID:10584,OMIM:600059
DOID:10584,OMIM:613758
DOID:10584,OMIM:607921
DOID:10584,OMIM:614181
DOID:10584,OMIM:613428
DOID:10584,OMIM:312612
DOID:10584,OMIM:180104
DOID:10584,OMIM:609923
DOID:10584,OMIM:615780
DOID:10584,OMIM:300029
DOID:10584,OMIM:615565
DOID:10584,OMIM:312600
DOID:10584,OMIM:613731
DOID:10584,OMIM:600105
DOID:10584,OMIM:615725
DOID:10584,OMIM:613581
DOID:10584,UMLS_CUI:C0220701
DOID:10584,OMIM:613582
DOID:10584,OMIM:613862
DOID:10584,OMIM:600138
DOID:10584,OMIM:300424
DOID:10584,OMIM:268000
DOID:10584,OMIM:602772
DOID:10584,OMIM:612572
DOID:7083,UMLS_CUI:C1370860
DOID:10191,UMLS_CUI:C0004402
DOID:10191,ICD9CM:758.3
DOID:2513,UMLS_CUI:C0206710
DOID:2513,SNOMEDCT_2010_1_31:254701007
DOID:2513,SNOMEDCT_2010_1_31:275265005
DOID:2513,KEGG:05217
DOID:2513,CSP:2000-2719
DOID:2513,SNOMEDCT_2010_1_31:399049001
DOID:2513,SNOMEDCT_2010_1_31:127570002
DOID:2513,SNOMEDCT_2010_1_31:189573003
DOID:2513,UMLS_CUI:C1368295
DOID:2513,SNOMEDCT_2010_1_31:189574009
DOID:2513,SNOMEDCT_2010_1_31:189572008
DOID:2513,MSH:D002280
DOID:2513,SNOMEDCT_2010_1_31:30649006
DOID:2513,UMLS_CUI:C0007117
DOID:2513,EFO:0004193
DOID:2513,SNOMEDCT_2010_1_31:188083002
DOID:2513,HP:0002671
DOID:2513,NCI:C2921
DOID:2513,SNOMEDCT_2010_1_31:252995000
DOID:2513,SNOMEDCT_2010_1_31:154507009
DOID:2513,SNOMEDCT_2010_1_31:1338007
DOID:2513,SNOMEDCT_2010_1_31:269582000
DOID:6039,ORDO:39044
DOID:6039,ICD10CM:C69
DOID:6039,UMLS_CUI:C0220633
DOID:6039,NCI:C7712
DOID:6039,MSH:C536494
DOID:6039,OMIM:155720
DOID:6039,OMIM:606661
DOID:6039,ICD9CM:190
DOID:6039,OMIM:606660
DOID:12258,UMLS_CUI:C0398609
DOID:12258,SNOMEDCT_2010_1_31:12153008
DOID:12258,NCI:C35440
DOID:12843,MSH:D009443
DOID:12843,SNOMEDCT_2010_1_31:76886005
DOID:12843,UMLS_CUI:C0032541
DOID:12843,NCI:C26864
DOID:12843,SNOMEDCT_2010_1_31:300951006
DOID:2120,SNOMEDCT_2010_1_31:205573006
DOID:2120,SNOMEDCT_2010_1_31:2298005
DOID:2120,UMLS_CUI:C0016395
DOID:2120,MSH:D005489
DOID:2120,NCI:C84715
DOID:2120,OMIM:305600
DOID:7231,UMLS_CUI:C1377605
DOID:7231,NCI:C6208
DOID:4290,SNOMEDCT_2010_1_31:402524007
DOID:4290,SNOMEDCT_2010_1_31:254728002
DOID:4290,NCI:C7585
DOID:4290,UMLS_CUI:C1304295
DOID:5597,UMLS_CUI:C1333595
DOID:5597,NCI:C6267
DOID:8081,UMLS_CUI:C1515309
DOID:8081,NCI:C39929
DOID:2444,MSH:D006964
DOID:2444,UMLS_CUI:C0020506
DOID:2444,SNOMEDCT_2010_1_31:267480001
DOID:2444,SNOMEDCT_2010_1_31:154698000
DOID:2444,SNOMEDCT_2010_1_31:10649000
DOID:1789,UMLS_CUI:C1377610
DOID:1789,NCI:C7633
DOID:484,UMLS_CUI:C0600502
DOID:484,SNOMEDCT_2010_1_31:21112004
DOID:484,MSH:D020141
DOID:1099,SNOMEDCT_2010_1_31:48553001
DOID:1099,SNOMEDCT_2010_1_31:68913001
DOID:1099,OMIM:613978
DOID:1099,UMLS_CUI:C0002312
DOID:1099,OMIM:301040
DOID:1099,OMIM:141800
DOID:1099,OMIM:141750
DOID:1099,MSH:D017085
DOID:1099,SNOMEDCT_2010_1_31:191186002
DOID:1099,NCI:C34368
DOID:1099,OMIM:604131
DOID:5920,UMLS_CUI:C0740346
DOID:5920,NCI:C4926
DOID:4441,UMLS_CUI:C0013377
DOID:4441,SNOMEDCT_2010_1_31:60718004
DOID:4441,NCI:C2996
DOID:4441,MSH:D004407
DOID:8592,SNOMEDCT_2010_1_31:188493000
DOID:8592,UMLS_CUI:C0153700
DOID:8592,ICD9CM:200.05
DOID:8592,SNOMEDCT_2010_1_31:95229009
DOID:5767,NCI:C5671
DOID:5767,UMLS_CUI:C1290358
DOID:5767,SNOMEDCT_2010_1_31:126707007
DOID:572,UMLS_CUI:C0154741
DOID:572,SNOMEDCT_2010_1_31:193125009
DOID:572,SNOMEDCT_2010_1_31:155072002
DOID:572,ICD9CM:354
DOID:367,MSH:D020431
DOID:367,NCI:C27210
DOID:367,ICD9CM:352.0
DOID:367,UMLS_CUI:C0751937
DOID:367,SNOMEDCT_2010_1_31:68982002
DOID:1187,SNOMEDCT_2010_1_31:359842002
DOID:1187,MSH:D020429
DOID:1187,UMLS_CUI:C0751932
DOID:1187,SNOMEDCT_2010_1_31:399076001
DOID:1187,SNOMEDCT_2010_1_31:399364006
DOID:1187,SNOMEDCT_2010_1_31:35062009
DOID:13268,UMLS_CUI:C0032708
DOID:13268,SNOMEDCT_2010_1_31:190916001
DOID:13268,MSH:D011164
DOID:13268,SNOMEDCT_2010_1_31:274090006
DOID:13268,SNOMEDCT_2010_1_31:154768004
DOID:13268,SNOMEDCT_2010_1_31:29094004
DOID:13268,ICD9CM:277.1
DOID:13268,SNOMEDCT_2010_1_31:238052001
DOID:13268,SNOMEDCT_2010_1_31:418470004
DOID:13268,SNOMEDCT_2010_1_31:86292002
DOID:13268,SNOMEDCT_2010_1_31:190912004
DOID:13268,SNOMEDCT_2010_1_31:371628009
DOID:2918,MSH:D010265
DOID:2918,SNOMEDCT_2010_1_31:190816000
DOID:2918,SNOMEDCT_2010_1_31:123061006
DOID:2918,SNOMEDCT_2010_1_31:35601003
DOID:2918,UMLS_CUI:C0030489
DOID:2918,NCI:C27468
DOID:2918,SNOMEDCT_2010_1_31:278501001
DOID:8493,UMLS_CUI:C0157246
DOID:8493,ICD9CM:661.21
DOID:10380,ICD9CM:661.30
DOID:10380,UMLS_CUI:C0157248
DOID:13356,UMLS_CUI:C0155193
DOID:13356,SNOMEDCT_2010_1_31:71659009
DOID:13356,ICD9CM:374.11
DOID:3923,UMLS_CUI:C1333298
DOID:3923,NCI:C6504
DOID:7636,UMLS_CUI:C0854788
DOID:7636,NCI:C7894
DOID:4915,UMLS_CUI:C0334314
DOID:4915,NCI:C4150
DOID:4915,SNOMEDCT_2010_1_31:47107000
DOID:3056,UMLS_CUI:C0206613
DOID:3056,SNOMEDCT_2010_1_31:105631009
DOID:3056,MSH:D018184
DOID:7378,UMLS_CUI:C0948740
DOID:7378,NCI:C27343
DOID:3530,UMLS_CUI:C1135993
DOID:3530,MSH:D034081
DOID:7724,UMLS_CUI:C0154709
DOID:7724,ICD9CM:345.10
DOID:8641,SNOMEDCT_2010_1_31:188527009
DOID:8641,SNOMEDCT_2010_1_31:93541001
DOID:8641,UMLS_CUI:C0153731
DOID:8641,ICD9CM:201.04
DOID:7160,UMLS_CUI:C1335682
DOID:7160,NCI:C5552
DOID:10989,UMLS_CUI:C0042370
DOID:10989,NCI:C35116
DOID:10989,ICD9CM:372.74
DOID:10989,SNOMEDCT_2010_1_31:193900004
DOID:10989,SNOMEDCT_2010_1_31:74100001
